,Wallet,sc,sdc,tc,tdc,mc,bmdc,tmdc,Wallet Centrality
2752,0x054ea27e7212c1a8d738d63ba16bb5e77554448c,0.013360323886639618,0.1950413223140496,0.0,0.0,0.0,0.0,0.0,0.20840164620068924
2753,0x5158c5bc93b8689a311288fe96260dcd2df47d62,0.013360323886639618,0.1487603305785124,0.0,0.0,0.0,0.0,0.0,0.16212065446515203
2754,0x9acb5e5c8c68ac97960d5aca99e64a1a07c976a2,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2755,0x441bb2034ff8ee26dc545ca1b3e3bd8672a378b3,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2756,0x1911a588f35cb5c1a14acb8b21d23ecc58d10343,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2757,0x4e3ce376b50ae1aa422c77fdeb954c916650322f,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2758,0xcf785d18f8bdf350b3fa0f1d539268eac20da50f,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2759,0x90f19c93dcb498093b19a6a9818ce8ad1297d4b8,0.00850202429149794,0.23673469387755103,0.0,0.0,0.0,0.0,0.0,0.24523671816904896
2760,0xb618ff999336f3c4b925ed1d9e03dbe2788f593a,0.01943319838056678,0.12812500000000002,0.0,0.0,0.0,0.0,0.0,0.1475581983805668
2761,0xac7a2a3da53cd1942475a4d95473659a564c8c16,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2762,0x0187acda965a014e811e754ea30768ebd29b5494,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2763,0x3396587e043f15e40cd11cccdcdcd58ec60a98c6,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2764,0xa86d3ca8b52874fdc6938663d6ae5f8924635653,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2765,0x8188ae9d89e4c4899a8fcc7d69a0e9d6ca43670a,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2766,0xeef041f61103b60c6728f48c2f46b89d0158d980,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2767,0x9746447d8f9d1dedd70a470e419dfc472a7ebba5,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2768,0x331a057c2a70f13b13f337bd77d1221b8fb6a083,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2769,0xf64a5a8d43569c068e7114612234090857c7b05e,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2770,0x4a5403f1f389a8d6018d11bcd5bb6f4fecd6da99,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2771,0x6dfa43d6329218b6bc4598cab654e232c10c2b9b,0.0060728744939270995,0.272,0.0,0.0,0.0,0.0,0.0,0.27807287449392715
2772,0xeb0d5c1780a1881eae309fb63c32fd602044ae1f,0.0060728744939270995,0.4,0.0,0.0,0.0,0.0,0.0,0.40607287449392715
2773,0x1ae597f162bb4e3d29185cd2561af04217dde1fe,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2774,0xe0fe58a5b982f5feeb10cafc4c76bc9f9effa81a,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2775,0x95125b788419a565ddf410e2503fcbdc5e2c5571,0.00485829959514168,0.2,0.0,0.0,0.0,0.0,0.0,0.20485829959514168
2776,0xb9830ad5276867b37146971ad84324498367d75c,0.00850202429149794,0.4,0.0,0.0,0.0,0.0,0.0,0.40850202429149796
2777,0x1660b40ca4c1aa0436c4d7afc85ab51d1a44da48,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2778,0x12fdd8f4edd6df194b0b974f21b1195ceee074fd,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2779,0x0d1424a7675712d2cb817e19c2056f4eb95e711e,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2780,0x175e62e73dadcfa666cb0bb6473e2977dc05307f,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2781,0x02172442ca55e230a4e3ce1a14ae9a23cdd5a910,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2782,0x3875f333117bf74e6f4f04af3c0b5d6dfd5cfd4c,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2783,0x098e4078b2d84b07118965ce3cf13be9ed19e8bf,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2784,0xb7a79f2d35c974404cbf7262bf4cd20927fd497a,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2785,0xe813f0e1f2e98b4fdd3ac527297041b77595e8b9,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2786,0xe0259f424774ff8b0926be04b3cde847b2e7e461,0.0060728744939270995,0.272,0.0,0.0,0.0,0.0,0.0,0.27807287449392715
2787,0xa99adf3fe114ace9439a465ddf20cf67a5a91fe9,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2788,0x5b14a4421751d8f894e201a64acbc57f62269614,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2789,0x11ae80eb791bd722b73f83704e2c06752641bbee,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2790,0xdf6322cb188d8fdfeccea7495b1b0e4d08c20f37,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2791,0x6efda249d7fb04b16cfb7f215f445cd02789bb8c,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2792,0xdf6dabe38bedf310831cbd1a9b2ce097d5b057ce,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2793,0xaccdef5fc8b4409fbd4fb4c7f0916b7ced985416,0.00971659919028336,0.25,0.0,0.0,0.0,0.0,0.0,0.25971659919028334
2794,0x19bf2ca36b4521a1839de72b7d2050e8c94cc5dd,0.00364372469635626,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1369770580296896
2795,0x4a2d7da70ec8deb5dc8018190a1b66ce5dd84449,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2796,0x230d2a527bc1cba012cf0c99706f246b9aec02fb,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2797,0xb83420956f67a31b8220f09891c8b7d39428e286,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2798,0x9d7313c345deb43e6a05722847ac31ba0e0667ec,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2799,0x863fe5b3cb1714e5c7acc8de1646d33d1421e112,0.00485829959514168,0.25,0.0,0.0,0.0,0.0,0.0,0.25485829959514167
2800,0xc770c9e0f0c6e91a924dc6975bcffde89c476e3e,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2801,0x3e4ebf3a7efd520e8d35a5feb24838d32d03f210,0.00971659919028336,0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.2222165991902834
2802,0xa3cbd0c67dee5142209ff0cf155bc2bc51acf180,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2803,0x0ecb4d9237f29d411b22cfce8b4725ec8846d06b,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2804,0x2d251d48db751385c1c22e0e8d937a372018eb8c,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2805,0x4aee32c4ab383c29f4f11569dfcc00be7b2841e7,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2806,0xdffd0afe4c6ec22bbeed610ace2d66b77b6c3f95,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2807,0x381a91c95118491b3ebb643227a5449c20c1e0dd,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2808,0x685ad774d18d86094d73c1f1cc2ce906f6a79a7a,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2809,0x210597a66486430e9b76aac3ae1970fa87bef36f,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2810,0x2580dcfc23070118b421acade7a153ea3ccbb206,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2811,0x6cd8edeec407b884376f52c904d23b30498636d5,0.0206477732793522,0.10934256055363321,0.0,0.0,0.0,0.0,0.0,0.12999033383298542
2812,0x919b59f2be237eb6cad11ca3588b9342b6f2c8e6,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2813,0xf7d96c91cf240940ec1f6622e7833b02031b3f69,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2814,0x53078452572121f11fe70a6608227ea8cc97d8bf,0.00728744939271252,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.22950967161493477
2815,0xe08d81f4961946f58da372cbcf04c50d22ab839d,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2816,0x567739e352ed1b796c622d1c3c86e87caa3a029a,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2817,0xc5b18c8eb88e6632a855814703dd45e0b81ba3dd,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2818,0x7750ea9e64094e3b52fc14870f04d14aa4eed256,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2819,0xf78a5447c70cb426195dd2ba6717f29270afe660,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2820,0xca2cb61bd1e1cc40a76010c2a03f08c21380c83f,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2821,0x0f4cb12d1a1724e39fc5af9b23ef3e9104e2f948,0.0060728744939270995,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.21407287449392712
2822,0x962de35217e9d4d0d79e8106a3d5ea121fe71685,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2823,0x044c53fd6e6cd21ccd956cbf639ec50981708137,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2824,0xd943f081e9570b11c4974735374034736ae79316,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2825,0x076311fdc05a03d190feafbfff7ecdda3ec5ab1d,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2826,0x430521ca41bd3d97e84f81f7c2d9dbc3ebd45dc7,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2827,0x4cecd7689243551f3a6b181ba0523fa27918941e,0.0060728744939270995,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.18207287449392712
2828,0xe4605a0bcf74946b3a579d9877c04d78a2d774a8,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2829,0x79591ee1aaeafc85b851ce8562ad31ed808fcc0e,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2830,0x17668183f7a3adc47e51fdde06db4f375440ec11,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2831,0xd5ac6365ae4ce0008789888fd2e03a5db84d2ccb,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2832,0xdfc884ef19fa6110f7e8ac4c12537cb4e6eec7e0,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2833,0x10ec3bc0ebcd14d28850534768742c621d179375,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2834,0xdd6ff9b358537a3136ce01170c39cc679d66f416,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2835,0xe6c26772c72ab12159c06ae849b5d60bbf6f667e,0.00364372469635626,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1369770580296896
2836,0xd28a5c671db123a0c63d8ffea0e1b207c2eeec72,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2837,0xb269aab25afb30d3f59510497b52df0b0c928874,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2838,0xd0fe107caf81614a0435a6ec9c9c40b3e63f9b66,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2839,0x4840c59d3ee90c876a9fa1218e97b4665314497b,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2840,0x15345c38658f0b5fc8cb9558a981affa648ef7d2,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2841,0x7b27c27cab7e4e436fb3aaa43d5e207cd97cb701,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2842,0xef2925d1641b17ffc0f56f11c04b449dc2d4b8d7,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2843,0xfc9d0609493cc0273bf80fdb5c358fc698d619f9,0.00485829959514168,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.1548582995951417
2844,0x71d5b84d22b6df54fa6cc6c325ff36c86b9f356c,0.00485829959514168,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.1548582995951417
2845,0x5ec904f0b3e18ee374fe05db5e695ef8ac5a5315,0.00485829959514168,0.25,0.0,0.0,0.0,0.0,0.0,0.25485829959514167
2846,0xc8193144867be3bda1618316fc18bb4a9d1710c5,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2847,0x0d760bd1bbc38a7925b2e5f8427252f0dc1b4c22,0.0060728744939270995,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.21407287449392712
2848,0x11f4e5b6805df7cdac86d07c61082ca7fbfac8c8,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2849,0xd7d4faf1910f3636decf51db39965c9c9ccce4c2,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2850,0xe6908cda3a6d44dee6d911c0d2d305c288225318,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2851,0x6c293b9ce048bc656aa8c944ddc4ff232fd4d709,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2852,0x1f2dafef7dcd1d8e8641ca6e3283052d0e23f7aa,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2853,0xdfb16aba3614c6513c1f9839e257d2832d2c96c8,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2854,0x3f1be726de722498eef736b39894d714d7daddb6,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2855,0x4de8e9aa364b8a15cbc0f57422f7da2cb955b1a2,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2856,0x3a23b90cfb44dee60f9d07125b9b5595ebcc9adb,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2857,0x426726216e3504f32bd5f915d4f81602c0fad8bb,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2858,0x8bddf55744e98804091c29da6e7195ff0c565328,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2859,0xc599094f8f656d587c5a3ce2a7b59a9aa76373d8,0.00485829959514168,0.4,0.0,0.0,0.0,0.0,0.0,0.4048582995951417
2860,0xb140812ffee474016ea7e175129f1787a3214056,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2861,0x114a7a17027bc27c550713e207cc432feaeed01d,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2862,0xfd0740080e45ce30528c2ce556a6460749d7fd11,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2863,0xdf8f67db11cbdc3d962698329964a038d83a41f6,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2864,0xd219e7d1bf44a434601e028ea78a3befc757c586,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2865,0x90c0bf8d71369d21f8addf0da33d21dcb0b1c384,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2866,0xb0113f7d9e6d0e586f37f3c83f0acf1c0dc75bdb,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2867,0x121d0154b7f1a26b3db55914029bc3936b366198,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2868,0x9d271d2783da2f67c9cfd7b7ab96acde495f3d58,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2869,0x2061420530725d897721931f3cb15d26d9d4ab84,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2870,0xc79b4cf6cc89679645ea88601adbe53ca357bc4c,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2871,0xc04f8b242438165391214f0ff2d2c3a3076f88a2,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2872,0x5f73a24771940b8c80b3570694072f606df913cc,0.00485829959514168,0.25,0.0,0.0,0.0,0.0,0.0,0.25485829959514167
2873,0xc0193a6838d9dc31920bf6ffcfcbfb2856d46a06,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2874,0x2e103c06aa0b9cb91b7633a9d79f93af89390098,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2875,0x61688d6b7d58520dd80871df266957113cd7fab4,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2876,0xa787f09349999a61434cfb75118c6a9d0cac9406,0.034008097165991874,0.23673469387755103,0.0,0.0,0.0,0.0,0.0,0.27074279104354293
2877,0x0ad71aa8b01a77abc7a8f40cc323b592256c3664,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2878,0x827aae8bcef5daa7df3688c0efc1d89d09313539,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2879,0xdd7ec43863408cd689bba63260cce5926fe80c7d,0.0145748987854251,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.15346378767431398
2880,0x463d391267559b36c85c9ef3d85d87e7a0c0d386,0.0145748987854251,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.23679712100764733
2881,0xb7f1ab82ad8cfabf05d0f33921459e5e29ea4262,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2882,0x95f9079221dfaeadd6285db809f1b00ed4bcc6a1,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2883,0x347b6d0977adc43aebb44b1666fc6821f29a6a6e,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2884,0xae23b0cfcbeecb2b75f2a62515040c43c2f2f897,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
2885,0x92ad59e397363c7b545f92fe2adfb2c07ccbac65,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2886,0x4f381fb46dfde2bc9dcae2d881705749b1ed6e1a,0.0060728744939270995,0.4,0.0,0.0,0.0,0.0,0.0,0.40607287449392715
2887,0xe47a238367162e597e93aff689c54555d350d455,0.00485829959514168,0.4,0.0,0.0,0.0,0.0,0.0,0.4048582995951417
2888,0x1b97d2260bcb65b20fcc637439a39be4af0313ee,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2889,0x27c27cfb0e14ebddae33f4289fd3d889b513e895,0.0060728744939270995,0.272,0.0,0.0,0.0,0.0,0.0,0.27807287449392715
2890,0x53f88e0c3a8cb646618d093d4e2011aecdfb1747,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2891,0xddc976cb693fda9c7570ec68df397623e48815e9,0.00485829959514168,0.25,0.0,0.0,0.0,0.0,0.0,0.25485829959514167
2892,0x88ed4ce34fc3f54a24768a5acd08d59ae860e079,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2893,0xe3820f278d132cb7db6b60724dac3491201aa620,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2894,0xbad22c31f21978ecea140960bd17d0af93d61856,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2895,0x528daef9f0e744529e8016a7dae02bc716bd3bcc,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2896,0xe9477c78690277f7ba6542e5ad0d778f899cdc56,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2897,0xabebdb7d35f38d519d1c3ed72d3975424f420417,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2898,0x1668206627bca97b9ab4ce967cab38572bd511f8,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2899,0x8c96522975ce4035df2bd00b11dc30bd37069887,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2900,0xc7b65c91609d3eee03401aa569ba41902404e38d,0.018218623481781358,0.1902222222222222,0.0,0.0,0.0,0.0,0.0,0.20844084570400356
2901,0x4914f7b32f12fa9968626d59e41ea372fcec1c68,0.0060728744939270995,0.4,0.0,0.0,0.0,0.0,0.0,0.40607287449392715
2902,0x7f682416284ba9dd67a32751d5a336cfb43f8a64,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2903,0xfd5b8c76335be80df8894fdd2e0b8abbc01d90f1,0.00485829959514168,0.4,0.0,0.0,0.0,0.0,0.0,0.4048582995951417
2904,0xd36d6c7e44c0c4479dd7e48097fa897e35c5eddb,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2905,0xe135b0f5696e72009dbdcc283ff8de0161b787e8,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2906,0x0fc75b45d19888d7fbdcb5cbc5f43ca8e01308c8,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2907,0xe3f70cdce86019f527112a229a1daa30ee4b5e9b,0.00242914979757084,0.4,0.0,0.0,0.0,0.0,0.0,0.4024291497975709
2908,0xba0e551ac7ef4e5c50d8c3c62307ee1fdd59feb0,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2909,0x220ed754d09de54ee13018a91865afafeec13414,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2910,0xf5601b479e15d4c3220e905b4fd2c6eafe488f86,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2911,0x018d6a95450fb9012013057a508803d58c029b1c,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2912,0x9d0242f554d6785c109d09fd0e9026ff705bc390,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2913,0xa582da012a45fc26a61a134a720abc913938eed8,0.00485829959514168,0.4,0.0,0.0,0.0,0.0,0.0,0.4048582995951417
2914,0x21fce0454e3ad1f031f007d678325828e95ec23c,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2915,0xe78f10f68a5d552b8cbb42e03f36622929f78c3b,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2916,0xe5301a051e298bd6bed8141d2d796e90ee571791,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2917,0x7a623008f0bd91dcd53830e952c44889fa75e1b2,0.00364372469635626,0.4,0.0,0.0,0.0,0.0,0.0,0.4036437246963563
2918,0x8995c66b1e94fc0dc5bd023bad8f44960abc73c5,0.0060728744939270995,0.4,0.0,0.0,0.0,0.0,0.0,0.40607287449392715
2919,0x26209add2478f1ca0b2e937600b933504a40c901,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2920,0xd5c97ba295525f6e1eac7349f77346959932347a,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2921,0x2c195119c0ce27af87e6bd6bc1ba49bf91213694,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2922,0x8de110be9e5383881c895c94ea9ef137008f09cd,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2923,0x4e16af117771f5ee664e959fcc09d1133fcd690c,0.02307692307692304,0.18282548476454294,0.0,0.0,0.0,0.0,0.0,0.205902407841466
2924,0xe72d7a55b03786834b03079dff292e6ffa007fa1,0.00850202429149794,0.3020408163265306,0.0,0.0,0.0,0.0,0.0,0.31054284061802856
2925,0xf5625ed852ca4c601deb0e8ac227cc2e90c3c45e,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2926,0xb4171bb5d1b503f288aa1fe878751fb5f7bda9dd,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2927,0x8176d7b793a73626880bc43dfd9a9f97d338ca88,0.061943319838056655,0.15547866205305652,0.0,0.0,0.0,0.0,0.0,0.21742198189111317
2928,0x52ac13b269e10fc15430a852133b3bcc48ee5c9a,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2929,0xc25073bdf1dee2096bed52529afe1a21b3e0b514,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2930,0x1a1b1504139909f6673951338ca8574df3267c9d,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2931,0xb8c7fca90863d00e033f749b81ab816608f9ef37,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2932,0xaadf465695b80d5f8a1079b6646ba0bdbbaa4307,0.00850202429149794,0.23673469387755103,0.0,0.0,0.0,0.0,0.0,0.24523671816904896
2933,0x45a54b2c6152ccaec67c453af0b809b8d28a9fc7,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2934,0xecadd355b7af5b41fd1d5d8d8791515fad1b0e36,0.00242914979757084,0.2,0.0,0.0,0.0,0.0,0.0,0.20242914979757085
2935,0x30a898d50f18f317ecf6bf50240a34a416a7b1b4,0.00121457489878542,0.4,0.0,0.0,0.0,0.0,0.0,0.4012145748987854
2936,0x7f6c3d23fe55f63205331640eb14a8171698097c,0.00364372469635626,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.2258659469185785
