,Addresses,Token,Blockchain_1,Blockchain_2,Blockchain_3,TxID_1,TxID_2
157,0x2406a9333378e30b9581b8356bb81b4f9bdff005,ICE,Fantom,Ethereum,Fantom,620bbba6d3ea681f35ebed63,620bbd85d3ea681f35ebedc7
158,0x6ed4a52811498c3320c44206f8f31884915a9f28,USDT,BNB CHAIN,Fantom,Avalanche,6209b976d3ea681f35eba243,6209ba5bd3ea681f35eba268
159,0x88e10e46133c03ff1c17e6b3189d2235f430a942,USDC,Avalanche,Fantom,BNB CHAIN,620ede4bdcf15fd1a4281ddd,620ede89dcf15fd1a4281de8
160,0xd319e6b1ebfbef93ddeb1ef4b35e14d8b6a84e2f,LIQR,Avalanche,BNB CHAIN,Fantom,620cb687d3ea681f35ec1590,620cb709d3ea681f35ec15a0
161,0x4188663a85c92eea35b5ad3aa5ca7ceb237c6fe9,USDC,Avalanche,Fantom,Ethereum,6210e6bb11d45e0a4967887f,6210e8309e1cf703a57a3d73
162,0xe0affeff52d8e0b24e6965e3db8c63e232269c1e,DAI,BNB CHAIN,Fantom,Avalanche,620b92b3d3ea681f35ebe605,620b92f1d3ea681f35ebe60e
163,0x70c7523def995abe4262a12ba1bba3df79a160ca,BSGG,Ethereum,Avalanche,Fantom,620edf8262d48eee70ee5ec9,620ee16f62d48eee70ee5f0a
164,0x2266f6eb83656bf982647ee4689f9a31f0c2d6fb,MIM,Avalanche,Fantom,BNB CHAIN,620bbe91d3ea681f35ebee03,620bbf14d3ea681f35ebee1d
165,0x64dc0ba06f9d291d8999dc69f3573ecc8e16362b,USDC,BNB CHAIN,Fantom,Ethereum,620bf646d3ea681f35ebf8bb,620bf6f5d3ea681f35ebf8d3
166,0x1756cf398e8db96d071b785080c9d07d8d78a2eb,USDC,Avalanche,Fantom,BNB CHAIN,6209eee2d3ea681f35eba97c,6209ef21d3ea681f35eba989
167,0xaac9211eaa8dc84c421e700292bb60af33fe5168,MIM,Avalanche,Polygon,BNB CHAIN,6210607611d45e0a49675912,621060ea11d45e0a49675991
168,0xf5d210c602715c8171258c240f84bba1e3085ce2,USDC,Avalanche,Fantom,BNB CHAIN,621060439e1cf703a57a2d1b,621060819e1cf703a57a2d2d
169,0x935e9b501e535011edeef728d93c3ae059026b0c,USDC,Ethereum,Fantom,Ethereum,6209cd8ed3ea681f35eba4ec,6209cdcad3ea681f35eba4f7
170,0x7a3af3b26a1b64459d8136a9278040cc2374e55d,MIM,Avalanche,Fantom,BNB CHAIN,620e72e562d48eee70ee249d,620e742c62d48eee70ee263e
171,0x9449ee434c633a1096d9e622edaa5a3b6d292d5f,USDC,Avalanche,Fantom,Avalanche,620bee45854f936fad89925b,620beee6854f936fad899277
172,0x9449ee434c633a1096d9e622edaa5a3b6d292d5f,USDC,Avalanche,BNB CHAIN,Fantom,620d0c2f3c8253c5fb8b8be6,620d0cd43c8253c5fb8b8c1b
173,0xe80d315349e6cbc79280c9d30e536c00affe6ef7,USDT,Avalanche,Fantom,BNB CHAIN,620e776adcf15fd1a4280d45,620e77a7dcf15fd1a4280d4c
174,0xcd22a9e9cb3120fa4a81ac4c6f1f46a0ad7d7858,BNB,Fantom,BNB CHAIN,Avalanche,620b4459d3ea681f35ebd9eb,620b447d854f936fad8951ed
175,0xc9e01093a2c6ddd771704c184fdbc14afeb98b4e,USDC,BNB CHAIN,Polygon,Avalanche,620d42893c8253c5fb8ba055,620d435e3c8253c5fb8ba0e8
176,0x8be6773433acbfdcfc6320a359bb5b3ff6975956,AVAX,Avalanche,Fantom,Avalanche,620c9c6dd3ea681f35ec123f,620c9d60d3ea681f35ec1260
177,0xe8e1f7299ba6cf14cead1acab154cc8c91077625,USDC,BNB CHAIN,Fantom,Avalanche,620ec796dcf15fd1a4281a95,620ec7d4dcf15fd1a4281a9c
178,0x51f0cf037d370867e2d7899a377eaa9588888888,USDT,Avalanche,BNB CHAIN,Avalanche,620feae311d45e0a496727dc,620fec2111d45e0a496728d8
179,0x51f0cf037d370867e2d7899a377eaa9588888888,USDT,BNB CHAIN,Avalanche,BNB CHAIN,620fec2111d45e0a496728d8,620fecba11d45e0a4967295b
180,0xfbb8b569baa4a942dda5784e31b063a492917def,WOW,Ethereum,BNB CHAIN,Avalanche,620e696c62d48eee70ee198f,620e6a0262d48eee70ee1a4f
181,0x615b12d8de9d8c649de8b5813e23ba11b3f15aff,USDC,Polygon,BNB CHAIN,Fantom,620922a52219a24b7e94b1fc,620924952219a24b7e94b2f0
182,0xf29f82de8b295bc956db2f718abd731f218e8235,USDT,BNB CHAIN,Fantom,Avalanche,62094e0cd3ea681f35eb9158,62094e4ad3ea681f35eb915f
183,0x0d9f020f03978d9190cd9b1fa7cf65176d669790,USDC,Avalanche,Fantom,BNB CHAIN,620fa3a19e1cf703a57a116e,620fa4449e1cf703a57a1182
184,0x615ba5041a3e17fa69607e181f8f81e4e01cc9e7,USDC,Avalanche,Polygon,BNB CHAIN,620f37122aaabc039b7372a1,620f37fc2aaabc039b737357
185,0xd30ce5186e87912c3f55f22983073d76604ffe9c,USDC,Avalanche,Fantom,BNB CHAIN,6209e376d3ea681f35eba7dc,6209e3b4d3ea681f35eba7e3
186,0x1325625ae81846e80ac9d0b8113f31e1f8b479a8,USDC,BNB CHAIN,Fantom,Avalanche,620b7fbdd3ea681f35ebe2a2,620b8112d3ea681f35ebe2d6
187,0x27878afd9e691936d71cc660b0a809ac1fa4ef89,USDC,Fantom,BNB CHAIN,Avalanche,620baa80854f936fad89738c,620baab7854f936fad8973a9
188,0x29b66d98e286ed258206c0c1c48149e2dd1b5d7e,USDC,Avalanche,BNB CHAIN,Fantom,620e2d8462d48eee70edf560,620e2e3f62d48eee70edf580
189,0x66da505374debe131e8612e9fea7a13c13797705,USDC,Ethereum,Fantom,Avalanche,620b8e30d3ea681f35ebe55a,620b8f25d3ea681f35ebe582
190,0x459c05a6b13cfa6ecf1d72adb085f7d4a1dd194c,USDT,BNB CHAIN,Fantom,Avalanche,620b3fb2d3ea681f35ebd950,620b3ff0d3ea681f35ebd959
191,0x5608fba151d064476138b0e4fd15500e65999cbe,AVAX,Avalanche,Fantom,Avalanche,62095ba7d3ea681f35eb93c4,62095c57d3ea681f35eb93e7
192,0xd58eb25a323e5e9b60f043957ab4f165ce7078b4,DAI,Avalanche,Fantom,BNB CHAIN,620f28f96e600401c2649cf3,620f29376e600401c2649cf9
193,0x88394aff692837ebfadf528c95c8d513e38fe3c1,DAI,Ethereum,Fantom,Avalanche,620c8dadd3ea681f35ec1057,620c8e22d3ea681f35ec1067
194,0x80146786020d9f90ef154224ca39801486546773,USDT,Ethereum,Fantom,BNB CHAIN,620b54fdd3ea681f35ebdc1f,620b5542d3ea681f35ebdc2a
195,0xd3971c19a184b4d7c37c91e821aa1b42acc0ba38,USDT,Polygon,Fantom,Avalanche,620d24e1d3ea681f35ec26c6,620d255dd3ea681f35ec26df
196,0xcaa3d7ee11343d2927710914ccd30e97343eb619,USDT,Avalanche,Fantom,BNB CHAIN,620ba871d3ea681f35ebe9b8,620ba8afd3ea681f35ebe9c4
197,0x61c3c80f52aca5877509f3658851d92f4c74fa41,MIM,BNB CHAIN,Fantom,Avalanche,620c1188d3ea681f35ebfd48,620c11efd3ea681f35ebfd65
198,0x10bdfb1e9b1db765d951cd2427cd5a3092dce3df,USDT,Avalanche,Fantom,Polygon,620e8105dcf15fd1a4280ed0,620e8025dcf15fd1a4280eac
199,0x734b507ede2a3b2a82b5228bb4d6369abf549fed,ETH,Polygon,Fantom,Avalanche,620e7fe8dcf15fd1a4280e9f,620e8025dcf15fd1a4280ea7
200,0x05ba14e98c4126a424244d61df4d958bbfe1243b,USDC,BNB CHAIN,Fantom,Avalanche,620e67badcf15fd1a4280a9b,620e683adcf15fd1a4280aaa
201,0xb13ed687bd8d8be4343c355b4af113fa2970c4f2,MIM,Avalanche,Fantom,BNB CHAIN,620a2dafd3ea681f35ebb1bc,620a2e69d3ea681f35ebb1cd
202,0xf832ad34ddf19575e60a6bcf71447c1c825bcc68,USDC,Avalanche,BNB CHAIN,Avalanche,6209ceab2219a24b7e94d492,6209cfbe2219a24b7e94d4b0
203,0x05d9c89354dca9f97862854ab20eceb9c9dd71ce,ETH,Avalanche,Fantom,Polygon,620ddeccdcf15fd1a427f839,620dde6adcf15fd1a427f830
204,0x92adefeef9c47c2ef48065d0db820845626985b4,USDC,Avalanche,Fantom,BNB CHAIN,620bd950d3ea681f35ebf31e,620bda2cd3ea681f35ebf34d
205,0x9fb35b9eaf6bf0bab75a41c678d99394f25522f8,DAI,Polygon,Fantom,Avalanche,6209a2abd3ea681f35eb9f7c,6209a327d3ea681f35eb9f90
206,0x9fb35b9eaf6bf0bab75a41c678d99394f25522f8,MIM,BNB CHAIN,Fantom,Avalanche,620d9a8fd3ea681f35ec3abe,620d9bedd3ea681f35ec3af2
207,0x6d1f1f4eadfa4503765e6fc6f71bb724ae5ff333,USDC,Polygon,Fantom,BNB CHAIN,620b68c7d3ea681f35ebdf07,620b692bd3ea681f35ebdf21
208,0x67305d96e57db00cac63016e1f08f0d7a0f0e32c,USDC,Fantom,Polygon,BNB CHAIN,62097d522219a24b7e94c572,62097e802219a24b7e94c58f
209,0xbc4a19e7a818393375245c741e8764ab80b54942,USDC,Fantom,BNB CHAIN,Avalanche,6209e9ab2219a24b7e94d8d9,6209ea8c2219a24b7e94d950
210,0x0a412220cf0d456c6a9715fd150cdc2653d986d5,USDC,Polygon,Fantom,BNB CHAIN,620c2566d3ea681f35ec0099,620c2620d3ea681f35ec00b9
211,0x696226c3b647da8d72f1be0c20c3184d0a5d7cff,BNB,BNB CHAIN,Fantom,BNB CHAIN,6209fbf6d3ea681f35ebab4a,6209fc33d3ea681f35ebab56
212,0xc76dc921f6f98e44e428fbb82d892dc05d24acd9,USDC,Avalanche,Fantom,BNB CHAIN,620b1580d3ea681f35ebd38c,620b163bd3ea681f35ebd39a
213,0xa0753965deef4d98e09451c184a87eba84d414b6,USDC,BNB CHAIN,Fantom,Ethereum,620b80d5d3ea681f35ebe2cd,620b8186d3ea681f35ebe2e5
214,0xd1fb7f3b6516e66d1ceb20bb350eaad278d13045,USDT,BNB CHAIN,Polygon,BNB CHAIN,620b727f854f936fad896483,620b7317854f936fad8964a5
215,0x9cd18468c81e72e51140a641df132f690355f446,USDC,BNB CHAIN,Fantom,Avalanche,620b333ed3ea681f35ebd784,620b33fad3ea681f35ebd79e
216,0x5e70215488d000dfe6fe826a594b10d2711ed40e,BNB,Avalanche,BNB CHAIN,Fantom,620ab6ffd3ea681f35ebc637,620ab713854f936fad890e4d
217,0x84ecf5b9bc10b75be54ae2c61f091eb499d1d040,USDC,BNB CHAIN,Polygon,Fantom,62097ac52219a24b7e94c527,62097b692219a24b7e94c53f
218,0xf2600daa361b56fda2c230764bdabd8a20e2170e,USDC,BNB CHAIN,Fantom,Avalanche,62099d53d3ea681f35eb9ed2,62099dfcd3ea681f35eb9ee4
219,0x48d88d03e238feb24f0a29a3731f07da46f30bb7,USDC,Polygon,Fantom,BNB CHAIN,62095613d3ea681f35eb92de,6209570bd3ea681f35eb9302
220,0x7eabf31f7db8147d1aaf88a50a548d7100dcc851,USDT,BNB CHAIN,Fantom,Avalanche,620951d7d3ea681f35eb9206,62095254d3ea681f35eb9225
221,0x297751960dad09c6d38b73538c1cce45457d796d,ETH,Avalanche,Fantom,BNB CHAIN,6209430ed3ea681f35eb8f94,6209434bd3ea681f35eb8f9c
